Sensor-349,Sensor-104,Sensor-511,Sensor-60,Sensor-130,Sensor-211,Sensor-438,Sensor-29,Sensor-125,Sensor-65,Sensor-101,Sensor-122,Sensor-338,Sensor-134,Sensor-167,Sensor-57,Sensor-76,Sensor-472,Sensor-201,Sensor-302,Sensor-126,Sensor-461,Sensor-96,Sensor-198,Sensor-131,Sensor-456,Sensor-184,Sensor-197,Sensor-320,Sensor-181,Sensor-317,Sensor-124,Sensor-470,Sensor-39,Sensor-352,Sensor-453,Sensor-200,Sensor-214,Sensor-15,Sensor-478,Sensor-64,Sensor-69,Sensor-59,Sensor-334,Sensor-350,Sensor-206,Sensor-204,Sensor-66,Sensor-123,Sensor-476,Sensor-574,Sensor-135,Sensor-127,Sensor-500,Sensor-512,Sensor-212,Sensor-22,Sensor-342,Sensor-366,Sensor-444,Sensor-578,Sensor-175,Sensor-173,Sensor-128,Sensor-56,Sensor-446,Sensor-480,Sensor-337,Sensor-202,Sensor-103,Sensor-139,Sensor-434,Sensor-105,Sensor-68,Sensor-100,Sensor-71,Sensor-412,Sensor-281,Sensor-115,Sensor-333,Sensor-147,Sensor-424,Sensor-388,Sensor-250,Sensor-282,Sensor-208,Sensor-542,Sensor-335,Sensor-199,Sensor-48,Good/Bad
0.0202,-0.0106,54.5882,4.4445,0.7096,0.0705,2.2464,75.6778,15.73,15.5555,0.0003,15.75,1.8617,998.0122,1.7,0.9272,0.0094,5.6738,17.23,0.531,0.9838,15.7769,0.0,18.15,0.8543,4.1808,30.345,5.09,9.0199,21.46,6.7223,15.8,5.0671,86.6174,0.0504,5.9852,6.38,0.1212,9.7279,2.9431,10.4532,146.1064,4.5863,5.7248,0.0455,4.3,34.205,18.0095,3.235,4.8325,0.3284,37.2972,2.783,996.5714,330.4348,0.1096,-5085.75,1.3766,0.0028,0.4241,14.5146,0.2148,0.2147,0.5653,2862.0,0.4351,3.4212,9.4435,5.09,-0.026,53.8,732.899,-0.0011,1.0458,0.0856,616.7427,2.4408,0.0212,0.0,1.8617,0.0521,54.5852,0.0,0.0,0.0163,21.1,11.0853,0.0684,0.214,0.9788,-1.0
0.0204,-0.0101,51.358,5.6155,0.7096,0.0803,2.3972,75.0889,15.73,14.3845,0.0002,15.75,3.0368,998.0122,1.8,0.9242,-0.0049,7.4248,13.13,0.6412,0.9838,33.1734,0.0,19.19,0.8543,3.7743,27.636,9.49,8.4021,26.92,7.4824,15.8,5.3596,86.5828,0.0274,7.5368,8.81,0.057,9.2803,4.7003,6.4102,155.7355,4.5663,6.17,0.0244,7.32,38.104,14.8409,3.235,5.3116,0.2937,37.2972,2.783,480.8743,0.0,0.0535,-4764.0,2.258,0.0035,0.4105,17.6552,0.2068,0.2068,0.5653,2865.0,0.4168,3.5323,9.3375,9.49,0.0195,44.0,546.6993,0.0001,1.5244,-0.0065,632.4427,1.998,0.0185,0.0,3.0368,0.0444,108.5959,0.0,0.0,0.0111,22.34,11.0853,0.0613,0.185,0.9834,-1.0
0.0164,-0.0101,30.7311,2.8136,0.7096,0.0543,4.5263,68.4889,15.73,17.1864,0.0,15.75,1.0154,998.0122,3.1,0.9293,0.0039,5.0807,22.23,0.9804,0.9838,14.9653,0.0,21.44,0.8543,3.893,28.193,3.05,8.5624,19.2,6.2503,15.8,5.9855,86.7486,0.0088,5.3717,5.56,0.0206,9.5711,5.8022,14.4382,145.6355,4.5807,6.713,0.0314,8.45,29.662,21.9929,3.235,4.2241,0.2662,37.2972,2.783,0.0,0.0,0.0666,-5195.75,2.4509,0.0028,0.6813,11.251,0.3413,0.3413,0.5653,2856.0,0.6839,3.6248,8.9504,3.05,-0.0487,51.5,381.322,-0.0002,1.0774,0.0121,613.2691,2.3149,0.0155,0.0,1.0154,0.0416,99.6334,0.0,0.0,0.01,22.23,11.0853,0.1191,0.393,1.0486,-1.0
0.0228,-0.0115,35.5363,3.9527,0.7096,0.0821,3.7838,74.0,15.73,16.0473,0.0,15.75,2.2974,998.0122,2.8,0.9252,0.0267,7.0397,16.9,0.7874,0.9838,11.3983,0.0,16.9,0.8543,3.614,26.347,7.57,8.3231,16.71,5.7861,15.8,4.7261,86.5828,0.0288,4.6809,8.05,0.0574,5.604,2.0008,8.8717,149.4427,4.5938,5.3638,0.0457,2.99,35.308,18.7066,3.235,4.9708,0.3509,37.2972,2.783,0.0,363.6364,0.1039,-5569.75,0.9431,0.0055,0.4105,14.985,0.2068,0.2068,0.5653,2863.0,0.4168,3.8447,8.2877,7.57,0.0,45.0,155.2381,-0.0014,1.0944,0.0,621.3818,2.027,0.0193,0.0,2.2974,0.0607,134.4218,0.0,0.0,0.0144,23.89,11.0853,0.0825,0.26,0.9827,-1.0
0.0201,-0.0079,30.3318,3.4482,0.0,0.0753,3.0849,74.5556,15.92,16.5518,0.0,15.9,1.1514,1010.6921,2.3,0.9353,0.0047,6.1455,13.8,0.7485,0.9129,27.8622,0.0,20.34,0.8536,2.9691,21.24,3.28,6.2164,17.75,5.4498,15.85,5.8245,86.8223,0.0039,5.0486,6.76,0.009,9.2964,5.2947,13.8682,148.6391,4.7143,5.8999,0.0139,7.87,23.656,21.0153,3.816,3.4069,0.2142,37.117,2.911,0.0,933.3333,0.0333,-5644.0,2.4825,0.0037,0.6002,12.3627,0.3023,0.3023,0.6956,2855.0,0.609,2.2703,7.6421,3.28,0.0,51.5,237.1242,-0.0005,1.1114,0.0,607.8527,2.3149,0.0218,0.0,1.1514,0.0448,74.911,0.0,0.0,0.0111,13.8,14.0981,0.097,0.337,1.3966,-1.0
0.0208,-0.0136,34.4322,1.3445,-1.229,0.0651,3.2912,72.9222,15.73,18.6555,0.0,15.76,5.6984,999.3366,2.4,0.9327,0.0148,30.6162,21.8,0.8671,0.9554,20.9694,0.0,26.11,0.7906,4.8902,35.894,20.17,10.2987,18.92,5.6354,15.82,7.426,86.5783,0.0366,5.3658,36.43,0.0875,5.315,3.9991,14.9837,148.5318,4.4994,7.3095,0.017,5.94,35.264,26.2833,3.358,4.9827,0.5611,35.2034,2.822,638.4106,500.0,0.0385,-5250.75,1.9909,0.0054,0.5244,23.3488,0.264,0.264,0.5471,2850.0,0.5317,3.5211,14.0708,20.17,0.0,64.0999,457.073,0.0014,1.0719,0.0,619.1218,2.8532,0.0169,0.0,5.6984,0.046,137.0837,0.0,0.0,0.0121,21.8,10.2615,0.1641,0.506,1.403,-1.0
0.0148,-0.0108,42.3963,2.7367905228758174,0.0,0.0519,3.0206,69.5222,15.84,20.54665183006536,0.0,15.8,2.3424464705882353,997.3981,2.1,0.9272,0.0135,9.656479947746572,17.64278431372549,0.7396,0.9176,44.9213,0.0,20.11653167864141,0.7865,3.8579,28.223,8.75511111111111,8.7444,16.77,5.5089,15.89,5.6696534291312854,86.7486,0.0721,4.6661,11.55824297844546,0.1524,4.7006,6.246607250163293,14.005131568627453,147.42946531678643,4.5863,6.2225485956890925,0.0158,9.029366427171782,30.146270346178966,27.13051797385621,3.52,4.273448922273023,0.2843,36.1772,2.686,0.0,0.0,0.0337,-5334.75,2.725423971260614,0.0027,0.6813,11.6852,0.3413,0.3413,0.5683,2862.0,0.6839,3.2900796211626386,9.749974836601307,7.889333333333332,0.0,46.1001,326.7333,0.0002,17.0235533638145,0.0,619.0349191378184,2.0996,0.0111,0.0,2.6136651633986925,0.0427,85.2863,0.0,0.0,0.0126,20.415983017635533,8.2043,0.16760483344219462,0.5552514696276943,1.3606,-1.0
0.0247,-0.0096,51.2418,0.9591,0.4731,0.0846,3.244,70.9,15.75,19.0409,0.0001,15.72,1.789,1001.2349,2.3,0.9256,0.0162,4.8896,22.3,0.7,0.8893,43.3339,-0.0001,22.81,0.7914,3.8009,27.443,6.2,8.4411,20.1,6.3258,15.77,6.4349,86.2732,0.0446,5.6312,5.28,0.093,6.2518,3.1241,10.0791,150.1218,4.6622,6.8652,0.0317,4.69,30.323,25.2629,3.225,4.3521,0.3051,40.2319,2.699,0.0,0.0,0.0611,-5209.0,1.2959,0.0032,0.7637,15.1082,0.3867,0.3866,0.6185,2858.0,0.7831,3.6403,9.7472,6.2,-0.0509,44.8,131.3235,0.0,0.9277,-0.0028,612.5791,2.0311,0.0185,0.0,1.789,0.0456,111.1357,0.0,0.0,0.0106,22.3,17.6069,0.0486,0.155,1.2102,-1.0
0.0221,-0.0119,46.3158,5.3191,-0.4731,0.0743,2.1855,73.2111,15.68,14.6809,-0.0003,15.72,1.7709,1000.9221,1.6,0.9256,0.0003,6.3996,15.9,0.4755,1.395,53.4215,0.0,15.53,0.666,3.4628,25.024,6.34,7.9145,24.79,6.9993,15.73,4.3487,86.9351,0.0487,7.0081,7.29,0.1033,6.8529,4.8468,10.1335,146.49,4.6622,5.1702,0.018,7.1,30.799,18.9734,5.151,4.3768,0.3051,37.408,2.894,0.0,0.0,0.041,-5392.5,2.1924,0.0044,0.5782,15.1082,0.2914,0.2914,0.8539,2858.0,0.5875,4.0339,9.081,6.34,0.0067,52.0999,616.9666,0.0001,1.0066,-0.0074,617.5227,2.3679,0.0102,0.0,1.7709,0.0558,84.3146,0.0,0.0,0.0157,24.91,5.4395,0.1311,0.49,1.2368,-1.0
0.0365,-0.013,50.6232,-2.1555,-0.4731,0.1205,3.9526,75.9,15.68,22.1555,-0.0001,15.72,2.8679,1000.9221,3.0,0.9256,-0.0018,7.1881,24.81,0.8124,1.395,44.2397,0.0001,18.74,0.666,3.6932,26.852,9.4,8.3194,19.39,5.987,15.73,5.2783,87.1524,0.0314,5.4907,7.93,0.07,7.6165,3.9525,11.9536,149.7773,4.6622,6.4923,0.0201,5.92,34.506,27.9032,5.151,4.9354,0.3051,37.408,2.894,0.0,0.0,0.0376,-5494.75,2.1022,0.004,0.459,15.1082,0.2308,0.2308,0.8539,2858.0,0.4643,4.0333,9.9678,9.4,0.0294,46.1001,836.7332,-0.0004,0.9385,0.0326,615.1355,2.0819,0.0237,0.0,2.8679,0.0622,51.9008,0.0,0.0,0.0149,24.81,5.4395,0.1023,0.331,1.2254,-1.0
0.0184,-0.0111,38.7824,1.7627,-0.8515,0.0715,2.2809,74.5333,15.71,18.2373,0.0001,15.73,1.7255,1000.6822,1.7,0.9307,0.0252,6.2231,18.66,0.6384,1.532,72.0924,-0.0001,17.36,0.6108,3.8064,27.313,5.2,8.4681,20.64,6.4893,15.76,4.9336,87.1524,0.0265,5.8891,6.85,0.0647,11.571,2.0193,10.0756,148.0718,4.6549,5.9927,0.0236,2.99,31.777,22.3967,5.185,4.5712,0.3212,37.8951,2.437,432.0675,772.8814,0.0543,-5436.25,1.059,0.0032,0.459,14.8682,0.2308,0.2308,0.8165,2867.0,0.4643,3.4409,9.66,5.2,-0.0813,60.8999,0.0,0.0007,0.988,-0.0549,610.0209,2.7521,0.0193,0.0,1.7255,0.0618,69.2594,0.0,0.0,0.0175,20.99,10.8325,0.0787,0.234,1.163,-1.0
0.0185,-0.0127,41.6912,1.9273,-0.8515,0.0647,2.5378,74.8667,15.71,18.0727,-0.0009,15.73,1.901,1000.6822,1.9,0.9314,-0.0056,5.9405,14.9,0.6538,1.532,58.5739,0.0001,20.22,0.6108,4.0013,29.015,5.55,9.2152,24.29,7.5497,15.76,5.6558,87.3204,0.0055,6.7733,6.48,0.0113,11.6855,6.2851,11.3046,148.2873,4.6336,6.426,0.0163,9.32,31.341,22.8211,5.185,4.4625,0.4908,37.8951,2.437,0.0,0.0,0.0365,-5472.0,2.7292,0.0087,0.3133,24.1504,0.158,0.1581,0.8165,2843.0,0.3189,3.5763,11.1396,5.55,0.0001,55.7,175.1573,0.0,1.0211,0.0037,614.8745,2.5307,0.0164,0.0,1.901,0.0517,104.0439,0.0,0.0,0.0146,21.99,10.8325,0.1073,0.31,1.2903,-1.0
0.0256,-0.0104,27.0205,1.2327,-0.0946,0.104,2.7536,72.6333,15.65,18.7673,0.0,15.73,3.8227,1000.4791,2.0,0.9329,0.0265,25.0875,17.16,0.6801,1.881,27.1418,0.0,20.85,0.6717,4.6969,34.379,14.86,9.9554,17.25,5.4225,15.8,5.915,86.5828,0.0238,4.9006,29.57,0.058,12.631,4.0468,10.2843,153.4536,4.4953,6.261,0.0162,6.21,33.353,21.6796,5.165,4.6958,0.2937,37.6425,2.502,0.0,941.1765,0.0371,-5481.75,2.0309,0.0035,0.4105,17.6552,0.2068,0.2068,0.8436,2858.0,0.4168,3.5523,12.6675,14.86,0.0,57.2,895.5665,-0.0006,1.4946,0.0,623.8118,2.5779,0.0188,0.0,3.8227,0.0409,89.027,0.0,0.0,0.0096,22.16,10.0921,0.216,0.764,1.3399,-1.0
0.0222,-0.0136,24.9541,5.4209,-0.8515,0.0919,5.3492,67.3,15.71,14.5791,-0.0001,15.73,1.504,1000.6822,3.6,0.9314,0.0181,5.3175,16.9,1.1619,1.532,15.0594,0.0,21.21,0.6108,3.9183,28.434,4.36,8.5071,17.42,5.9794,15.76,5.902,86.4157,0.0264,4.8239,5.87,0.0638,11.3846,7.0153,15.04,149.2455,4.6336,6.7091,0.0172,10.47,32.061,19.4166,5.185,4.5396,0.1556,37.8951,2.437,238.5965,0.0,0.0399,-5261.0,3.051,0.004,0.7673,9.0462,0.389,0.3889,0.8165,2843.0,0.7888,2.7302,9.5371,4.36,-0.0771,55.7,516.4423,0.0005,1.2826,-0.0335,619.0055,2.5307,0.0139,0.0,1.504,0.0463,114.8566,0.0,0.0,0.0138,16.9,10.8325,0.0741,0.224,1.4379,-1.0
0.016,-0.0086,46.6472,5.0818,0.7096,0.0595,4.0597,71.4333,15.73,14.9182,0.0,15.75,1.5852,998.0122,2.9,0.935,0.0203,6.8429,17.12,1.1281,0.9838,27.8745,0.0,20.63,0.8543,3.0485,21.812,5.72,6.2725,20.93,5.792,15.8,5.8506,87.1866,0.06,5.9319,7.51,0.1366,7.0168,5.2405,14.2618,140.0627,4.6915,6.2516,0.0228,7.34,26.694,22.4191,3.235,3.8515,0.2835,37.2972,2.783,0.0,0.0,0.0513,-6465.0,3.0256,0.0042,0.4172,16.6894,0.2104,0.2104,0.5653,2844.0,0.4244,2.8418,8.4095,5.72,0.0,53.8,8.1877,0.0,0.8441,0.0,602.4273,2.4408,0.0167,0.0,1.5852,0.052,132.9805,0.0,0.0,0.0145,17.12,11.0853,0.1189,0.35,1.4053,-1.0
0.0138,-0.0115,64.2082,5.5109,-0.0946,0.0509,3.9195,73.9889,15.65,14.4891,0.0,15.73,0.9516,1000.4791,2.9,0.9215,0.0047,4.2793,14.42,0.8373,1.881,22.038,0.0,20.28,0.6717,3.4203,24.609,3.25,7.8081,16.7,5.9043,15.8,5.6996,86.6174,0.018,4.658,4.59,0.04,6.4448,4.9138,21.3173,141.2355,4.6004,6.663,0.023,6.94,28.448,21.4279,5.165,4.0753,0.2937,37.6425,2.502,958.8235,0.0,0.0546,-5685.0,2.003,0.0043,0.4241,17.6552,0.2148,0.2147,0.8436,2887.0,0.4351,2.3862,8.8329,3.25,0.0,50.0,0.0,0.0004,1.0483,0.0,604.3091,2.2668,0.0169,0.0,0.9516,0.0494,68.0702,0.0,0.0,0.0151,14.42,10.0921,0.0826,0.313,1.3569,-1.0
0.0299,-0.0329,13.6674,-0.07,0.7096,0.0979,2.6003,69.2222,15.73,20.07,-0.003,15.75,3.1272,998.0122,1.8,0.9314,0.0134,25.4789,22.0,0.753,0.9838,23.669,0.0009,16.64,0.8543,2.8612,20.816,12.03,6.5239,21.43,6.443,15.8,4.6976,87.0024,0.103,6.0472,28.34,0.2141,6.7606,7.7911,14.9991,147.22,4.4982,5.5372,0.0528,11.47,26.856,25.2503,3.235,3.8241,0.4641,37.2972,2.783,0.0,187.7095,0.1238,-6413.25,3.2089,0.0272,0.2771,22.6363,0.16,0.16,0.5653,2858.0,0.3786,3.5908,11.3763,12.03,-0.0415,50.0,15.4783,0.0022,0.9747,-0.1665,612.6745,2.2835,0.0242,0.0,3.1272,0.0627,120.6839,0.0,0.0,0.0163,22.0,11.0853,0.4539,1.576,1.3938,-1.0
0.02,-0.0104,19.2308,0.5609,0.4731,0.0628,3.5474,67.6556,15.75,19.4391,0.0003,15.72,1.3126,1001.2349,2.4,0.9255,0.0016,5.288,23.28,0.7907,0.8893,14.2799,0.0,23.31,0.7914,3.9107,28.353,3.48,8.7998,20.35,6.1051,15.77,6.5402,86.6797,0.0335,5.6994,5.75,0.0718,8.8255,2.8961,16.4646,145.0236,4.6237,6.7252,0.0224,4.2,30.746,27.1415,3.225,4.4057,0.3212,40.2319,2.699,678.2609,0.0,0.052,-6515.25,1.2354,0.0039,0.7161,14.8682,0.3622,0.3622,0.6185,2871.0,0.7329,3.8153,9.5846,3.48,-0.0024,54.6001,11.8442,-0.0006,0.9478,0.0419,610.1727,2.4822,0.0207,0.0,1.3126,0.0367,135.0072,0.0,0.0,0.0083,23.28,17.6069,0.0927,0.317,1.3697,-1.0
0.0196,-0.014,49.4624,5.5964,-0.5677,0.0711,2.8332,74.1222,15.71,16.067,-0.0003,15.73,1.0064,1002.4306,2.1,0.9322,0.0188,31.6289,23.83,0.6741,1.607,19.3299,-0.0001,26.17,0.5325,4.2974,31.056,19.87,9.4014,18.33,5.8955,15.8,7.4367,87.1367,0.0148,5.1948,36.31,0.0335,4.8396,4.8447,14.61,146.9645,4.4997,7.2396,0.0416,7.12,34.538,20.7242,6.09,4.9203,0.4487,38.7695,2.34,448.2916,522.2222,0.0975,-5204.0,2.0684,0.0036,0.4867,20.9001,0.245,0.245,0.9732,2860.0,0.4933,3.8832,13.3986,3.72,-0.0391,66.5999,222.5919,0.0009,1.0511,-0.067,613.6691,3.1494,0.0187,0.0,5.5988,0.0493,73.7245,0.0,0.0,0.0125,23.83,10.6963,0.2177,0.689,1.4065,-1.0
0.0288,-0.014,39.3912,5.3973,-0.5677,0.1078,1.8568,75.4,15.71,16.345,0.0,15.73,1.2232,1002.4306,1.4,0.9322,0.0233,32.7672,21.27,0.4062,1.607,25.5687,0.0,23.79,0.5325,4.5311,32.71,21.31,9.583,18.59,5.9968,15.8,6.7751,87.1367,0.0079,5.2731,37.5,0.017,5.5212,4.6771,13.2509,148.5973,4.4997,6.9136,0.041,6.95,36.287,20.2491,6.09,5.1716,0.2662,38.7695,2.34,960.0,0.0,0.0963,-5416.5,2.4584,0.0045,0.4867,11.251,0.245,0.245,0.9732,2860.0,0.4933,3.4632,13.4756,4.24,0.0,84.8,248.2137,0.0005,1.0643,0.0,614.1809,3.9724,0.0246,0.0,5.8938,0.077,104.4885,0.0,0.0,0.0183,21.27,10.6963,0.1704,0.575,1.41,-1.0
0.0267,-0.0105,48.6293,2.3182,-0.5677,0.1016,3.5361,70.7,15.71,17.6818,0.0,15.73,1.7932,1002.4306,2.5,0.9353,-0.0381,4.6469,14.74,0.7632,1.607,32.62,0.0,16.79,0.5325,3.0092,21.915,5.09,6.1992,18.0,5.6932,15.8,4.7856,86.7486,0.0106,5.1164,5.44,0.0238,5.603,8.4018,13.3391,151.7527,4.7071,5.3927,0.0461,12.75,26.296,26.2118,6.09,3.7455,0.2222,38.7695,2.34,0.0,0.0,0.1097,-5502.0,3.5548,0.0052,0.6813,9.0851,0.3413,0.3413,0.9732,2849.0,0.6839,2.3787,7.3092,5.09,0.0,56.2,123.4486,0.0001,0.8364,0.0,619.6609,2.5835,0.0172,0.0,1.7932,0.0511,118.5079,0.0,0.0,0.0116,14.74,10.6963,0.0746,0.28,1.306,-1.0
0.0212,-0.0077,66.0194,6.0773,-0.5677,0.0729,1.596,75.1889,15.71,13.9227,0.0005,15.73,4.3664,1002.4306,1.2,0.9306,-0.0034,29.6284,9.8,0.4702,1.607,15.0728,0.0,21.12,0.5325,2.675,19.352,17.25,6.5782,23.9,6.7406,15.8,5.9793,87.0565,0.0486,6.7382,34.38,0.107,6.9824,3.9105,9.4155,145.2491,4.4958,6.5213,0.0272,5.68,32.032,18.5996,6.09,4.5446,0.3411,38.7695,2.34,0.0,707.6923,0.0527,-5543.0,2.2933,0.0047,0.4401,16.4231,0.2218,0.2218,0.9732,2872.0,0.4471,3.297,12.6671,17.25,-0.0114,54.7,0.0,0.0007,0.9241,-0.0484,614.5045,2.5705,0.019,0.0,4.3664,0.0527,116.6081,0.0,0.0,0.0157,20.26,10.6963,0.2608,0.934,0.9433,-1.0
0.0264,-0.0084,29.8507,4.3136,-0.5677,0.0899,1.2157,74.0333,15.71,15.6864,0.0,15.73,5.1235,1002.4306,0.9,0.9319,-0.0051,27.3668,16.51,0.3122,1.607,20.9067,0.0,22.38,0.5325,4.4973,32.741,19.07,9.871,26.66,6.9159,15.8,6.3595,87.1367,0.0234,7.5771,32.56,0.0563,5.2269,5.1801,9.6593,147.6818,4.5059,6.5564,0.0256,7.65,34.7,18.2293,6.09,4.8889,0.426,38.7695,2.34,0.0,409.7561,0.0624,-5529.25,1.8855,0.0057,0.4867,19.0062,0.245,0.245,0.9732,2859.0,0.4933,3.7069,13.9667,19.07,0.0,66.5999,174.7692,-0.001,1.0219,0.0,618.57,3.1494,0.0176,0.0,5.1235,0.0475,136.486,0.0,0.0,0.0133,22.93,10.6963,0.167,0.599,0.9883,-1.0
0.016,-0.0123,60.3466,-2.3509,-0.1419,0.0495,4.0125,67.2889,15.82,22.3509,-0.0003,15.88,1.6065,1015.5056,2.7,0.933,-0.0064,5.3,14.88,0.932,0.9838,18.727,0.0,15.02,0.8106,3.2269,23.571,5.5,6.7958,17.16,5.5576,15.92,4.2693,87.0735,0.0344,4.8893,6.18,0.0732,9.2806,10.4136,9.8255,148.1709,4.7047,5.1672,0.0294,15.43,23.36,28.2662,3.636,3.3267,0.3324,40.1991,2.857,0.0,0.0,0.0641,-5572.25,4.6793,0.0039,0.631,16.6163,0.3178,0.3178,0.6545,2835.0,0.6403,2.4133,8.837,5.5,0.026,48.6001,171.2558,-0.0001,1.0123,0.0102,616.5918,2.195,0.01,0.0,1.6065,0.0564,66.6765,0.0,0.0,0.0159,14.88,5.4404,0.2376,0.8,0.8907,-1.0
0.0276,-0.0086,55.814,1.1618,-0.5677,0.1001,2.6608,75.1667,15.71,18.8382,0.0003,15.73,2.8896,1002.4306,2.0,0.9335,-0.0069,6.3317,17.96,0.6928,1.607,35.7487,0.0001,17.92,0.5325,3.1571,22.991,7.87,6.6307,16.15,5.8683,15.8,5.1131,86.7827,0.0164,4.5954,7.38,0.0351,9.1677,10.5293,15.4118,152.3373,4.679,6.0339,0.0372,16.04,31.325,26.3647,6.09,4.4631,0.4944,38.7695,2.34,0.0,0.0,0.0833,-5257.75,4.7768,0.0031,0.4515,22.2222,0.2275,0.2275,0.9732,2855.0,0.4586,2.8997,8.8223,7.87,-0.0082,46.6001,106.9378,0.0,0.8498,-0.0009,619.3664,2.1292,0.0144,0.0,2.8896,0.0423,61.8583,0.0,0.0,0.0109,17.96,10.6963,0.094,0.292,1.3296,-1.0
0.0245,-0.0095,46.5608,0.5764,-0.8988,0.0778,2.3773,71.5111,15.81,19.4236,0.0001,15.84,1.7779,1010.0522,1.7,0.9216,-0.0133,4.7703,25.4,0.5183,1.824,25.5239,0.0001,23.03,0.5952,3.4541,25.546,5.05,8.0175,21.81,6.3499,15.89,6.439,87.037,0.0101,6.1332,5.76,0.0209,6.8496,4.1425,11.8327,144.1164,4.5763,6.7236,0.0194,5.97,31.384,26.0255,6.101,4.3983,0.2937,40.201,2.536,0.0,449.5238,0.0469,-5348.75,1.7107,0.0051,0.6319,17.6552,0.3182,0.3182,0.9561,2885.0,0.641,4.0801,9.4817,5.05,-0.0485,64.0999,993.0314,0.0013,1.0277,-0.0977,622.5282,2.8532,0.0178,0.0,1.7779,0.042,72.2228,0.0,0.0,0.0113,25.4,9.0727,0.0936,0.264,0.9805,-1.0
0.0272,-0.0134,21.6822,6.8491,-0.1419,0.0784,2.4886,68.3111,15.82,13.1509,-0.0003,15.88,2.6237,1015.5056,1.7,0.9263,-0.0379,6.8296,15.73,0.5622,0.9838,20.2307,-0.0001,19.63,0.8106,3.5949,26.209,8.76,8.3849,18.26,5.9756,15.92,5.4724,86.8907,0.0216,5.1105,7.99,0.0482,9.9154,4.3849,7.6141,149.8327,4.5968,6.4075,0.0124,6.57,36.329,13.5705,3.636,5.0775,0.26,40.1991,2.857,0.0,0.0,0.0284,-5418.75,2.3464,0.0045,1.019,11.5777,0.5096,0.5096,0.6545,2865.0,1.0194,4.1613,9.5716,8.76,-0.0733,65.5,381.9804,-0.0003,1.4373,0.0195,625.5318,2.9656,0.0232,0.0,2.6237,0.0549,69.0847,0.0,0.0,0.0142,26.03,5.4404,0.0589,0.181,1.0259,-1.0
0.014,-0.0137,26.2056,-0.7245,0.0,0.0523,2.6263,72.3444,15.74,20.7245,-0.0003,15.84,1.1752,1014.9933,1.9,0.9345,-0.0369,5.5231,10.16,0.6425,1.031,28.9769,-0.0001,22.64,0.8248,3.406,24.789,3.61,8.394,15.23,4.3803,15.84,6.4472,86.9546,0.0147,4.3376,6.42,0.0355,10.3519,4.6526,6.8847,153.8918,4.676,6.8645,0.0238,7.16,31.191,25.9809,3.483,4.4442,0.2265,42.8113,2.848,0.0,632.8358,0.0573,-5704.5,2.3162,0.0086,0.6835,8.6457,0.3467,0.3467,0.6149,2837.0,0.7036,3.4171,9.845,3.61,-0.0659,74.0,319.3471,-0.0008,1.0888,0.0623,621.2918,3.38,0.0162,0.0,1.1752,0.0798,59.8634,0.0,0.0,0.0191,21.23,12.3129,0.1111,0.396,1.1396,-1.0
0.0262,-0.0128,44.5313,-0.2227,-0.8988,0.0935,5.8797,73.1333,15.81,20.2227,-0.0002,15.84,2.4256,1010.0522,4.3,0.9224,-0.0228,6.9115,27.73,1.462,1.824,26.196,0.0,24.87,0.5952,3.6003,26.177,8.45,8.3544,19.84,5.5404,15.89,6.9891,86.7223,0.0283,5.5685,7.58,0.0617,6.6615,4.4168,17.2,144.6755,4.6355,7.424,0.0062,6.39,39.077,28.803,6.101,5.5962,0.3212,40.201,2.536,405.726,0.0,0.0151,-5710.5,1.9227,0.0032,0.6958,14.8682,0.3487,0.3487,0.9561,2811.0,0.699,4.5445,9.8671,8.45,-0.0511,48.2,556.4978,-0.0001,0.9915,0.0074,610.1845,2.1989,0.0221,0.0,2.4256,0.0763,72.7769,0.0,0.0,0.0184,27.73,9.0727,0.1341,0.458,1.3288,-1.0
0.0317,-0.0123,35.6998,5.9155,-0.1419,0.1069,1.6158,74.2667,15.82,14.0845,-0.0006,15.88,0.9888,1015.5056,1.2,0.9314,-0.0236,5.4538,26.83,0.3674,0.9838,21.7408,0.0,16.21,0.8106,3.9664,28.823,3.44,8.6795,16.48,6.0134,15.92,4.5137,87.3204,0.0516,4.5664,6.1,0.1125,9.1413,5.5662,12.9509,145.3418,4.6336,6.0461,0.0185,8.09,34.165,19.9683,3.636,4.8343,0.4214,40.1991,2.857,0.0,0.0,0.0439,-5344.25,2.3573,0.0072,0.3133,19.6759,0.158,0.1581,0.6545,2843.0,0.3189,4.3533,9.002,3.44,0.1682,55.7,146.4217,0.0,0.9759,-0.0009,616.3182,2.5307,0.0077,0.0,0.9888,0.0611,52.3669,0.0,0.0,0.0176,26.83,5.4404,0.0694,0.229,1.4168,-1.0
