Sensor-57,Sensor-134,Sensor-76,Sensor-28,Sensor-164,Sensor-369,Sensor-108,Sensor-81,Sensor-449,Sensor-319,Good/Bad
0.9260375867081687,1006.3105618700567,0.0004968983289616175,7.406635904984437,0.15322542858508495,0.002882672425185651,0.07677375346903084,-0.025231337534128387,0.2532169873498175,4.462357388365451,1.0
0.9337,1004.1245344617153,-0.012307566254829976,7.353158422264414,0.12760278423926988,0.004430692393219606,0.05854846500180371,-0.07497084134319232,0.19865788741614693,2.420874343760622,1.0
0.932842504677041,1005.5916812361155,-0.013252529796002901,7.26438273022347,0.17896939440371762,0.0030751093057010087,-0.0536354460526577,-0.0048616494638257166,0.17050474743978247,3.3408214838315455,1.0
0.9351692102052125,1012.8821351850656,-0.00520825439085832,5.087076528933239,0.13738420410425,0.0029615350342020834,-0.05311375799546478,-0.102038420410425,0.17319005250497088,2.3551319249407454,1.0
0.9349723329396089,1005.418833773971,-0.0064810081634796455,5.14065193427323,0.1265556857496969,0.0034138335301955426,0.15923270787778931,-0.07366412651938009,0.2912883939416856,2.7844763177181986,1.0
0.9304169874607279,1012.2100606590486,-0.009589165957683308,7.29662926515973,0.16620457864153224,0.0030274132399143662,0.03772123068368224,-0.053756722106375096,0.32843057736258274,1.9383100036144199,1.0
0.9268397980201774,1010.5709348211095,0.0007136336380325799,7.276824995003059,0.16126715829104937,0.0030594445554875615,0.009412530744112135,-0.013131904816882936,0.20386899209966258,2.6981434517494067,1.0
0.9357911456347634,1003.9536769693341,-0.021187484388832965,4.925005448486942,0.08357651149653017,0.0022914335388643766,-0.0021788147293380355,-0.07927172032517277,0.13892424901741346,2.8737212503435927,1.0
0.925736685700207,1007.4036378163578,0.0053182034753129475,7.3044744458776,0.1919055657889032,0.0017408285749482642,0.028271056057159807,-0.05783612820104485,0.21501488334226856,3.4189256443673957,1.0
0.932516891694427,1007.1855709430977,-0.018745479241840883,7.293758684089742,0.19086134681223282,0.0030326380470991686,-0.030148840045840147,-0.026238849626751888,0.18808784850094426,3.2223833006772145,1.0
0.936712892812817,1002.4275154221282,-0.0027720333839083983,7.239381816112375,0.09792463098362711,0.004499743412887346,-0.0012956380190848882,0.01725465029661993,0.26856193199033224,3.318389034348903,1.0
0.9305763483162282,1005.7496505916918,0.0034079000028860067,7.290624597751123,0.14596830333868377,0.002746688764271933,-0.09444039775689479,-0.044100476438737324,0.30035690220558714,2.2478982113251944,1.0
0.9354,1008.6320765741477,-0.0046604154404947815,5.116628768805636,0.13949547154761097,0.0030834842817463013,-0.01260431832492856,-0.09607171030553481,0.23494088898226045,2.496257478755023,1.0
0.9349458688363785,1001.5827643233741,-0.02785527430677901,6.170773614557816,0.09632193392773165,0.0037811967454323392,0.07721993871149163,-0.0004680899910682358,0.5481504625461503,3.283004296875022,1.0
0.9308013948459882,999.9524534581446,0.023103375228509925,7.29218298586676,0.1285832618481409,0.003480557938395303,0.023986860849572276,-0.029878077801571132,0.37437244620915844,3.805654593044959,1.0
0.9298691042586071,1003.0801423925501,-0.0015753025918248168,7.24859351215291,0.1036285709314899,0.002453317171905539,0.0781933185637338,0.012873364960274792,0.41954377203130616,2.64074556490592,1.0
0.933583246915483,1014.3944163871901,-0.0026920005538158803,7.240232280606793,0.0995807015169807,0.0041666823790031,-0.4756054955838729,0.09722094827834482,0.19594893941729075,2.6931579175390334,1.0
0.9308594025303059,1012.3473587259248,-0.024972160811099344,7.363700844928348,0.21537646162661478,0.002805794489750856,0.0433318877143488,-0.07242551656158705,0.24861464841084896,2.7244181882652643,1.0
0.9335180416660683,1003.2786221372498,-0.00477663887971402,7.20845488901973,0.10896222219030964,0.002989462961101395,0.03266249551643696,-0.017235930527831497,0.4977128699940678,2.620599930412946,1.0
0.9336758903961931,1004.7520304672079,-0.0004947192852869636,3.26844910334234,0.6183277601473698,0.003967447047969928,-0.013117884074602165,0.007894819023102542,0.5498804439696088,2.3406423454555196,1.0
0.9286876750628623,1007.1843024384779,0.004535408060436627,5.450518214064146,0.12062778337622806,0.01481401511359613,0.012140065490770142,-0.022658695212104202,0.20681751889199518,2.515706846351025,1.0
0.9270325907290081,1009.825160817714,0.0021336391115848773,7.258987480948883,0.1390026209564418,0.003010994624158142,-0.005896378807887983,0.015681238800329463,0.17688027331866832,3.699222112327924,1.0
0.9327365530380106,1006.9678460060237,-0.018278844797939647,7.22757462202913,0.15551174253214925,0.0002522159622735556,0.0010198297604974206,0.04002821936554161,0.25610994284653626,5.125244545341449,1.0
0.9301680934089329,1008.0601231127596,-0.018321504039691964,7.321858254287701,0.10665202905742571,0.0031356070871727164,-0.03502047193482944,0.01817942515947193,0.30414540545702984,4.501309896173157,1.0
0.9333009703242109,1005.3992813683655,-0.011708832780632804,7.271179694751166,0.1540602167073557,0.003315824775579211,-0.05434333669813987,-0.0730887988168625,0.19153620158400678,2.6270437943588423,1.0
0.9333781250840345,1011.2516758788921,0.006038701360692103,7.118222464727958,0.09314743503554346,0.003021554463477445,-0.08824158274398006,-0.09699350949256494,0.22826177662893554,2.3592228282061165,1.0
0.9295369491953899,997.0020813757568,0.009178931236634514,7.268986893026712,0.1418221876698919,0.0026324088470878362,0.0028181398191426763,0.011931782438114165,0.22059660013228985,2.836973966818928,1.0
0.9283132465909735,1005.6687993612019,-0.012645564744393848,7.258136014260859,0.09358545227362883,0.0010966883522566281,0.04891230051064561,-0.04026778549595729,0.16470082772863792,4.03134108281568,1.0
0.9352999610653706,1001.7900322096147,-0.01604629846989229,5.8141142169055176,0.10729879302648693,0.003250058401944181,0.09115346792233099,-0.00427458145273337,0.43432751553663795,3.2074233105966568,1.0
0.928861736352796,1003.0076718382055,0.004372603494856437,7.308090424322802,0.10204817712770367,0.004272941298157359,-0.048757365596635016,-0.06397658704275,0.2963713120299947,3.9217301426169637,1.0
0.934,1003.0923114665203,-0.052576678352365784,4.960813703841421,0.38439945641804096,0.004203335040233205,-0.024208223369591636,-0.030664930870555218,0.8747016281301195,3.4448417352709115,1.0
0.9233995633711427,1007.2799612716376,-0.0023084810543003544,7.266993450567142,0.11212847342872631,0.0022053320992932463,0.04957090483640343,-0.029673802268566335,0.24333106706569435,3.628434336862669,1.0
0.9282030828059389,1006.3563586643207,-0.015875266350250484,7.346561244725339,0.09401981803817873,0.0028147890295410474,-0.01478888317543229,0.011382092563400937,0.3638777175623263,4.35323231144754,1.0
0.9357953313124031,1002.2632748889331,0.007237909499268332,5.1074293402963065,0.12913797889051482,0.002209198592700988,0.10931053650046667,-0.01347184422340454,0.2075614659795133,3.0625785995169164,1.0
0.9329588224406152,1004.7494007387791,-0.018923554553066782,7.277847060308252,0.13170587938349607,0.0026647051894824114,-0.037547090596592274,-0.013423440130447878,0.693835981346231,4.643008050047884,1.0
0.9313107099341221,1008.321195238207,-3.675257687951478e-05,7.292525374889983,0.08075084348467688,0.002926042642757392,-0.30281687672850527,0.058959744604864694,0.5470957708990994,3.2183492198300323,1.0
0.9313979141782763,1003.0563794739403,-0.00021156352016355948,6.196823014287471,0.10080093192941852,0.00324821790146655,0.0753342661154773,-0.05460113441154532,0.24896152327955584,3.2822550997356013,1.0
0.934734708388859,1014.8706633919575,0.06446424871585496,7.260604646733862,0.15103603599292187,0.003485348505039638,0.009164675061169358,-0.0021493598838193666,0.23388914183042187,1.5302051683011466,1.0
0.9321966829115261,1002.9484265999363,0.004981590944930564,7.369090080173001,0.1230995126542162,0.0026135984908217604,-0.1130295236593386,-0.038475931459550416,0.17132551485858977,3.7950713409307686,1.0
0.9328606861854872,1009.6640003466957,-0.02920399845016014,7.296500128955455,0.07673223267600651,0.0029450148328453813,0.056584328647358184,-0.08828351604990863,0.2020216174456998,3.6315095703943174,1.0
0.9338844757451711,1000.2785247408251,-0.0023611094668231393,7.228029857766614,0.1350399360831163,0.004091635201511205,0.04230572172543004,-0.02050942494753331,0.33489361030649606,3.1627853339005845,1.0
0.9289620410188364,1004.0538591061035,-0.017081932958336644,4.696477603202572,0.44382278457578395,0.00248804535597414,-0.02870002664717851,-0.05691967048906535,0.4540130977304651,3.8359994238632376,1.0
0.9369348675144444,1014.2873826972209,0.013672469774146604,6.675529310544041,0.1372331303019037,0.003393956779690718,-0.05655347316603638,-0.08235534096411179,0.33144594039918623,2.1508725440536787,1.0
0.9269644346646775,1005.1897856657268,-0.011060710730996093,7.268724187882282,0.07470208530548536,0.0014338913338306186,0.06395155348884558,-0.06543998807045567,0.13610601489116353,3.6672124431630064,1.0
0.9318043584573305,999.8924199000719,0.004763485154773886,7.27364287518386,0.11004121994182597,0.0021702001881304337,0.07687268305118279,0.0016869246280086705,0.27063817008726104,2.549055004703261,1.0
0.9274940840544212,1001.6107661486644,-0.007288986459924518,7.254801014449912,0.1119341062475517,0.003690043476424784,0.042951129477208236,-0.01930442416483065,0.12895782120728036,3.778447318466269,1.0
0.9246741169061142,1007.4306376894157,0.008845931871700689,7.316800243889074,0.19753718039759446,0.0020064707734714373,0.03258508536117614,-0.07300961058068849,0.20850133663448034,3.144761644115599,1.0
0.9364749100450376,1004.3385702445164,-0.006913276139498554,7.2424108566542476,0.10590774057393464,0.0044055355655639224,-0.017779128629535793,0.0208440930922681,0.24520443306137857,3.6143246822266395,1.0
0.9288925038675074,1004.314855009604,-0.004494662541325382,7.251819995728073,0.07955612228391042,0.002909360294637315,0.15308779491609262,-0.005610969429022394,0.28032643226561343,2.880497531925586,1.0
0.9271626890054657,1005.4542841579943,-0.014580082231294138,7.359640481074145,0.08733157217799431,0.002644928817218903,-0.004077073535867087,0.007783179314825511,0.39550356584405544,4.2748312071976,1.0
0.9310627745492187,1006.1044237562662,-0.007585839110798895,7.268580034009145,0.17203778753630486,0.004258995795588189,-0.022442912455053483,0.0017346889655794045,0.2134283217784022,2.155678569746646,1.0
0.9347793292463398,1011.7834522079609,0.0013695017746156225,5.093362012260981,0.1408566591379943,0.004127007421119874,-0.14410241046257544,-0.09465994837481825,0.19938200580783297,2.2000272010155517,1.0
0.9223928212375905,1004.9504197180298,-0.017601508021199926,7.332833627771132,0.0885588674554045,0.002003589381204761,0.002448346639540827,-0.0017328424371119595,0.37052877769647763,3.8960903785339953,1.0
0.9351701795755972,1015.3177226621657,0.0034393301784438435,7.259564005739094,0.14791001434773382,0.0038781491680732307,-0.06862940156729219,0.01859564829995542,0.21542493115505693,1.7826192371470984,1.0
0.9281972168290129,1003.2263391638221,0.005511701341226242,7.2060999774567245,0.15845683079199877,0.0028300837957066214,-0.036550725850447566,0.007842061951146536,0.3390910968586113,3.9225183974833304,1.0
0.9282000827397814,998.660057416193,0.006394370019478795,7.321567859099622,0.1578344101756201,0.0031044046966792757,0.016907335890172397,-0.029578043443505845,0.16418522966699461,3.846506131205932,1.0
0.9255078102505659,1008.2497293872891,0.015839562338615068,7.381080657934587,0.1639121346811336,0.002672198927484179,-0.015445557697290689,-0.022648486541252892,0.1717845171696194,3.4318276841198903,1.0
0.9307300392029697,1009.898259462445,0.001394680882986431,7.138185442069142,0.10657334798201472,0.0036152855573355564,-0.04794580083923414,0.0017066068716513338,0.18941304564484016,2.7597423278045836,1.0
0.9324440047582445,1006.4367035953923,0.02210858679783352,7.264344666881869,0.1310144320336143,0.0027531088350326665,-0.05984149078580618,-0.009454515827226569,0.3375298003142446,2.5761728481802546,1.0
0.9272307521759828,1008.8236665175607,-0.016364658698882185,7.27016186304652,0.22795484778939654,0.002168530434908046,0.022022586931120684,0.0323287478168046,0.41501960016733336,3.761404385311233,1.0
0.931630818139982,999.5796960155193,0.005343363776157709,7.27310109077848,0.11228454599535463,0.00219136364146561,0.07271618081615423,0.002207545580054001,0.26727318100696806,2.5495840910366403,1.0
0.9302783990529186,1005.0051528494898,0.0028775503141951174,7.290934464984964,0.15186769875221162,0.0027049758674086047,-0.09368956561335488,-0.03780778799764094,0.30800228030210863,2.2314990838726403,1.0
0.9337,1007.6358286520178,-0.008529049341031925,7.39072508476293,0.11267271861271498,0.002692737664742019,0.14134090108651684,-0.03246817683255564,0.2703644560460377,3.6394572921120636,1.0
0.9331637778399037,1002.8430076973189,-0.00047955456154168173,7.308426614480938,0.12387550088479249,0.002869331842312523,0.04948299319821976,0.00014421768703392398,0.2637236138296189,2.83816327462038,1.0
0.9332699644480942,1002.5990559448127,-0.000972788204110793,7.262701107350072,0.09573143723168971,0.0022176671718485666,0.09322090083745357,-0.005741686095030438,0.34169986402367447,2.5614748601291133,1.0
0.9338209693758417,999.8752698455606,-0.004788071378534944,5.427221885126459,0.13742516325101,0.004097614275706989,0.03519367256396566,0.03954100989671466,0.7506842331530348,2.7467661363558715,1.0
0.9321486269687796,1010.6848617366177,0.005680129593819136,7.177450453772193,0.08585202100031605,0.0036073989499841976,-0.07726937369448283,-0.03879542127682518,0.19031464371391038,2.538385436307779,1.0
0.9277166421609908,1008.6454326181066,-0.008452792644886797,7.266840459524053,0.10489811601959202,0.0035106961516565794,0.03117860769668684,0.027021472685917973,0.21048216197199732,2.0078642298302354,1.0
0.9328051855836235,1005.4779675473352,-0.01893223238239768,7.217410513714035,0.2332999462108358,0.0038726869283525426,-0.0888562775696984,-0.00845324098976465,0.20006302582210092,3.064847496020848,1.0
0.9325066357031668,1009.9740981311437,0.04795391450417379,7.3246373585883084,0.140412409185443,0.003384837441626006,-0.043598373248146194,0.013137458614463745,0.3363512944994499,3.077429781664145,1.0
0.9334380726101832,1008.4212782258945,-0.009729688862672893,7.399280812624482,0.11227744168326419,0.002303010659653066,0.1721764622406063,0.0008509939778354145,0.30167525230035735,4.28857363881722,1.0
0.9323,1012.9091,0.1958185002790477,7.2738477786831295,0.12031718047210885,0.0025268321946938775,-0.08905094150408162,0.001326752206394553,0.2781948341884354,1.5612151807646257,1.0
0.9297328489500822,1008.1893454232305,-0.021639240383870058,5.143604231845586,0.13009129856764337,0.004652729689894596,-0.2068660685855526,-0.013189955555400756,0.15690477040750414,2.772745042301827,1.0
0.9354,1004.5854563812892,-0.011469252577327553,5.146331087330081,0.13653510757507498,0.0031821630808308342,0.1588994344839897,-0.08847344277602577,0.2780141847826591,2.8824862983718846,1.0
0.9340494996420308,1014.6656907008179,-0.0008905695648811609,7.245912086548375,0.11378021637093673,0.004081909155994407,-0.35603286453011185,0.07412024500847607,0.2016711319703775,2.4256348190293515,1.0
0.931362096804437,1009.6156831895538,0.004162096804437056,7.120321638943168,0.09810707655117964,0.0037810484022185275,-0.051976659196426016,-0.00558154114470942,0.19233866129741717,2.4528179431373434,1.0
0.9340966192856074,1014.3565762711044,0.1082410284056006,7.257510881384763,0.14368834328881264,0.0032533161038572405,-0.014753998294049449,-0.0017433031817501712,0.24361516664665067,1.5259319049127043,1.0
